Buy Threshold,Sell Threshold,2023-06-08,2023-06-09,2023-06-12,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,Sum
0.11,-0.02,0.0,0.28,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,-0.68,0.0,0.0,0.0,0.0,-0.27
0.11,-0.025,0.0,0.33,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,-0.68,0.0,0.0,0.0,0.0,-0.22
0.11,-0.03,0.0,0.33,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,-0.68,0.0,0.0,0.0,0.0,-0.22
0.11,-0.035,0.0,0.33,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,-1.11,0.0,0.0,0.0,0.0,-0.65
0.11,-0.04,0.0,0.33,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,-1.11,0.0,0.0,0.0,0.0,0.07
0.11,-0.045,0.0,0.33,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,-1.11,0.0,0.0,0.0,0.0,0.07
0.11,-0.05,0.0,0.33,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,-1.11,0.0,0.0,0.0,0.0,0.07
0.11,-0.055,0.0,0.33,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.11,0.0,0.0,0.0,0.0,0.13
0.11,-0.06,0.0,0.33,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.11,0.0,0.0,0.0,0.0,0.13
0.11,-0.065,0.0,0.33,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.11,0.0,0.0,0.0,0.0,0.13
0.11,-0.07,0.0,0.33,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-0.73
0.11,-0.075,0.0,0.5,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-0.56
0.11,-0.08,0.0,0.5,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-0.56
0.11,-0.085,0.0,0.5,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-0.56
0.11,-0.09,0.0,0.5,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-0.56
0.11,-0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-1.06
0.11,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-1.06
0.11,-0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-1.06
0.11,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-1.06
0.11,-0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-1.06
0.11,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-1.06
0.11,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-1.06
0.11,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-1.06
0.11,-0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-1.97
0.11,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,-0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,-0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,-0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,-0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,-0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,-0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,-0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,-0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,-0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,-0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.65
0.105,-0.005,0.0,0.23,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.65
0.105,-0.01,0.0,0.23,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.65
0.105,-0.015,0.0,0.23,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.65
0.105,-0.02,0.0,0.28,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,-0.68,0.0,0.0,0.0,0.0,-0.27
0.105,-0.025,0.0,0.33,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,-0.68,0.0,0.0,0.0,0.0,-0.22
0.105,-0.03,0.0,0.33,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,-0.68,0.0,0.0,0.0,0.0,-0.22
0.105,-0.035,0.0,0.33,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,-1.11,0.0,0.0,0.0,0.0,-0.65
0.105,-0.04,0.0,0.33,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,-1.11,0.0,0.0,0.0,0.0,0.07
0.105,-0.045,0.0,0.33,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,-1.11,0.0,0.0,0.0,0.0,0.07
0.105,-0.05,0.0,0.33,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,-1.11,0.0,0.0,0.0,0.0,0.07
0.105,-0.055,0.0,0.33,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.11,0.0,0.0,0.0,0.0,0.13
0.105,-0.06,0.0,0.33,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.11,0.0,0.0,0.0,0.0,0.13
0.105,-0.065,0.0,0.33,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.11,0.0,0.0,0.0,0.0,0.13
0.105,-0.07,0.0,0.33,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-0.73
0.105,-0.075,0.0,0.5,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-0.56
0.105,-0.08,0.0,0.5,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-0.56
0.105,-0.085,0.0,0.5,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-0.56
0.105,-0.09,0.0,0.5,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-0.56
0.105,-0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-1.06
0.105,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-1.06
0.105,-0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-1.06
0.105,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-1.06
0.105,-0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-1.06
0.105,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-1.06
0.105,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-1.06
0.105,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-1.06
0.105,-0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-1.97
0.105,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,-0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,-0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,-0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,-0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,-0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,-0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,-0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,-0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,-0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.105,-0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,-0.63,-0.1,0.0,0.0,0.0,-0.07,-0.45
0.1,-0.005,0.0,0.23,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,-0.63,-0.1,0.0,0.0,0.0,-0.07,-0.45
0.1,-0.01,0.0,0.23,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,-0.63,-0.1,0.0,0.0,0.0,-0.07,-0.45
0.1,-0.015,0.0,0.23,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,-0.63,-0.1,0.0,0.0,0.0,-0.07,-0.45
0.1,-0.02,0.0,0.28,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,-0.59,-1.08,0.0,0.0,0.0,-0.07,-1.33
0.1,-0.025,0.0,0.33,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,-0.59,-1.08,0.0,0.0,0.0,-0.07,-1.28
0.1,-0.03,0.0,0.33,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,-0.59,-1.08,0.0,0.0,0.0,-0.07,-1.28
0.1,-0.035,0.0,0.33,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,-0.11,-1.51,0.0,0.0,0.0,-0.07,-1.23
0.1,-0.04,0.0,0.33,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.59,-1.51,0.0,0.0,0.0,-0.07,0.19
0.1,-0.045,0.0,0.33,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,-0.59,-1.51,0.0,0.0,0.0,0.0,-0.92
0.1,-0.05,0.0,0.33,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,-0.59,-1.51,0.0,0.0,0.0,0.0,-0.92
0.1,-0.055,0.0,0.33,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,-0.59,-1.51,0.0,0.0,0.0,0.0,-0.86
0.1,-0.06,0.0,0.33,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-1.51,0.0,0.0,0.0,0.0,-0.19
0.1,-0.065,0.0,0.33,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-1.51,0.0,0.0,0.0,0.0,-0.19
0.1,-0.07,0.0,0.33,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.37,0.0,0.0,0.0,0.0,-1.05
0.1,-0.075,0.0,0.5,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.37,0.0,0.0,0.0,0.0,-0.88
0.1,-0.08,0.0,0.5,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.37,0.0,0.0,0.0,0.0,-0.88
0.1,-0.085,0.0,0.5,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.37,0.0,0.0,0.0,0.0,-0.88
0.1,-0.09,0.0,0.5,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.37,0.0,0.0,0.0,0.0,-0.88
0.1,-0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.37,0.0,0.0,0.0,0.0,-1.38
0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.37,0.0,0.0,0.0,0.0,-1.38
0.1,-0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.37,0.0,0.0,0.0,0.0,-1.38
0.1,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.37,0.0,0.0,0.0,0.0,-1.38
0.1,-0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.37,0.0,0.0,0.0,0.0,-1.38
0.1,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.37,0.0,0.0,0.0,0.0,-1.38
0.1,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.42,0.0,0.0,0.0,0.0,-1.43
0.1,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.42,0.0,0.0,0.0,0.0,-1.43
0.1,-0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.42,0.0,0.0,0.0,0.0,-2.34
0.1,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.34,0.0,0.0,0.0,0.0,-2.26
0.1,-0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.34,0.0,0.0,0.0,0.0,-2.26
0.1,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.34,0.0,0.0,0.0,0.0,-2.26
0.1,-0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.34,0.0,0.0,0.0,0.0,-2.26
0.1,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.34,0.0,0.0,0.0,0.0,-2.26
0.1,-0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.34,0.0,0.0,0.0,0.0,-2.26
0.1,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.34,0.0,0.0,0.0,0.0,-2.26
0.1,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.34,0.0,0.0,0.0,0.0,-2.26
0.1,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.34,0.0,0.0,0.0,0.0,-2.26
0.1,-0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.34,0.0,0.0,0.0,0.0,-2.26
0.1,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.34,0.0,0.0,0.0,0.0,-2.26
0.1,-0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.34,0.0,0.0,0.0,0.0,-2.26
0.1,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.34,0.0,0.0,0.0,0.0,-2.26
0.1,-0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.34,0.0,0.0,0.0,0.0,-2.26
0.1,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.34,0.0,0.0,0.0,0.0,-2.26
0.1,-0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.34,0.0,0.0,0.0,0.0,-2.26
0.1,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.34,0.0,0.0,0.0,0.0,-2.26
0.1,-0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.34,0.0,0.0,0.0,0.0,-2.26
0.1,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.34,0.0,0.0,0.0,0.0,-2.26
0.1,-0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.34,0.0,0.0,0.0,0.0,-2.26
0.1,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.34,0.0,0.0,0.0,0.0,-2.26
0.1,-0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.34,0.0,0.0,0.0,0.0,-2.26
0.095,0.0,0.28,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,-0.63,-0.1,0.0,0.0,0.0,0.04,-0.19
0.095,-0.005,0.28,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,-0.63,-0.1,0.0,0.0,0.0,0.04,-0.19
0.095,-0.01,0.28,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,-0.63,-0.1,0.0,0.0,0.0,0.04,-0.19
0.095,-0.015,0.28,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,-0.63,-0.1,0.0,0.0,0.0,0.04,-0.19
0.095,-0.02,0.17,0.28,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,-0.59,-1.08,0.0,0.0,0.0,0.04,-1.05
0.095,-0.025,0.17,0.33,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,-0.59,-1.08,0.0,0.0,0.0,0.04,-1.0
0.095,-0.03,0.17,0.33,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,-0.59,-1.08,0.0,0.0,0.0,0.04,-1.0
0.095,-0.035,1.08,0.33,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,-0.11,-1.51,0.0,0.0,0.0,0.04,-0.04
0.095,-0.04,1.08,0.33,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.59,-1.51,0.0,0.0,0.0,0.04,1.38
0.095,-0.045,1.08,0.33,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,-0.59,-1.51,0.0,0.0,0.0,-0.12,0.04
0.095,-0.05,1.08,0.33,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,-0.59,-1.51,0.0,0.0,0.0,-0.12,0.04
0.095,-0.055,1.08,0.33,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,-0.59,-1.51,0.0,0.0,0.0,-0.12,0.1
0.095,-0.06,1.08,0.33,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-1.51,0.0,0.0,0.0,-0.12,0.77
0.095,-0.065,0.0,0.33,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-1.51,0.0,0.0,0.0,-0.12,-0.31
0.095,-0.07,0.0,0.33,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.37,0.0,0.0,0.0,-0.12,-1.17
0.095,-0.075,0.0,0.5,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.37,0.0,0.0,0.0,-0.12,-1.0
0.095,-0.08,0.0,0.5,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.37,0.0,0.0,0.0,-0.12,-1.0
0.095,-0.085,0.0,0.5,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.37,0.0,0.0,0.0,-0.12,-1.0
0.095,-0.09,0.0,0.5,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.37,0.0,0.0,0.0,-0.12,-1.0
0.095,-0.095,0.0,0.5,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.37,0.0,0.0,0.0,-0.12,-1.0
0.095,-0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.37,0.0,0.0,0.0,-0.12,-1.0
0.095,-0.105,0.0,0.5,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.37,0.0,0.0,0.0,-0.12,-1.0
0.095,-0.11,0.0,0.5,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.37,0.0,0.0,0.0,-0.12,-1.0
0.095,-0.115,0.0,0.5,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.37,0.0,0.0,0.0,-0.12,-1.0
0.095,-0.12,0.0,0.5,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.37,0.0,0.0,0.0,-0.12,-1.0
0.095,-0.125,0.0,0.5,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.42,0.0,0.0,0.0,-0.12,-1.05
0.095,-0.13,0.0,0.5,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.08,-2.42,0.0,0.0,0.0,-0.12,-1.05
0.095,-0.135,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.42,0.0,0.0,0.0,-0.12,-1.96
0.095,-0.14,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.34,0.0,0.0,0.0,-0.12,-1.88
0.095,-0.145,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-2.34,0.0,0.0,0.0,-0.12,-1.88
